,sample_type,theta,cutp,cutn,seed_num,mes,stress_mean,sample_num
722,cut_first,0.0,1,-1,647,6.55413000242,17502351.0,361.0
723,cut_second,-1.5707963267899998,1,-1,647,7.64181146019,17502351.0,361.0
724,cut_first,0.0,1,-1,938,7.488256073730001,17502351.0,362.0
725,cut_second,-1.5707963267899998,1,-1,938,6.343732096209999,17502351.0,362.0
726,cut_first,0.0,1,-1,453,6.64872763681,17502351.0,363.0
727,cut_second,-1.5707963267899998,1,-1,453,8.39011727847,17502351.0,363.0
728,cut_first,0.0,1,-1,40,5.23780284943,17502351.0,364.0
729,cut_second,-1.5707963267899998,1,-1,40,7.126967101289999,17502351.0,364.0
730,cut_first,0.0,1,-1,622,7.33717439041,17502351.0,365.0
731,cut_second,-1.5707963267899998,1,-1,622,6.64019482576,17502351.0,365.0
732,cut_first,0.0,1,-1,580,4.60633375167,17502351.0,366.0
733,cut_second,-1.5707963267899998,1,-1,580,5.70607904697,17502351.0,366.0
734,cut_first,0.0,1,-1,4,8.37574210262,17502351.0,367.0
735,cut_second,-1.5707963267899998,1,-1,4,7.8020516909,17502351.0,367.0
736,cut_first,0.0,1,-1,878,4.917756868040001,17502351.0,368.0
737,cut_second,-1.5707963267899998,1,-1,878,5.94277128684,17502351.0,368.0
738,cut_first,0.0,1,-1,215,8.00444914942,17502351.0,369.0
739,cut_second,-1.5707963267899998,1,-1,215,11.1916084501,17502351.0,369.0
740,cut_first,0.0,1,-1,733,8.25299315881,17502351.0,370.0
741,cut_second,-1.5707963267899998,1,-1,733,7.68664229666,17502351.0,370.0
742,cut_first,0.0,1,-1,690,5.01574155394,17502351.0,371.0
743,cut_second,-1.5707963267899998,1,-1,690,5.290884155630001,17502351.0,371.0
744,cut_first,0.0,1,-1,728,8.434364120780002,17502351.0,372.0
745,cut_second,-1.5707963267899998,1,-1,728,8.951090651060001,17502351.0,372.0
746,cut_first,0.0,1,-1,964,9.42062927055,17502351.0,373.0
747,cut_second,-1.5707963267899998,1,-1,964,6.3058302164999995,17502351.0,373.0
748,cut_first,0.0,1,-1,648,9.38549451988,17502351.0,374.0
749,cut_second,-1.5707963267899998,1,-1,648,6.8527993591,17502351.0,374.0
750,cut_first,0.0,1,-1,185,5.13557654755,17502351.0,375.0
751,cut_second,-1.5707963267899998,1,-1,185,6.843398410880001,17502351.0,375.0
752,cut_first,0.0,1,-1,246,1.27727580961,17502351.0,376.0
753,cut_second,-1.5707963267899998,1,-1,246,3.7256021964499997,17502351.0,376.0
754,cut_first,0.0,1,-1,782,3.80612234674,17502351.0,377.0
755,cut_second,-1.5707963267899998,1,-1,782,4.34215418971,17502351.0,377.0
756,cut_first,0.0,1,-1,855,5.98490778906,17502351.0,378.0
757,cut_second,-1.5707963267899998,1,-1,855,4.65248624552,17502351.0,378.0
758,cut_first,0.0,1,-1,844,6.37236725972,17502351.0,379.0
759,cut_second,-1.5707963267899998,1,-1,844,7.6923291737,17502351.0,379.0
760,cut_first,0.0,1,-1,911,7.9381648594000005,17502351.0,380.0
761,cut_second,-1.5707963267899998,1,-1,911,6.933228481889999,17502351.0,380.0
762,cut_first,0.0,1,-1,506,5.583552127130001,17502351.0,381.0
763,cut_second,-1.5707963267899998,1,-1,506,8.85528481733,17502351.0,381.0
764,cut_first,0.0,1,-1,128,8.221119301389999,17502351.0,382.0
765,cut_second,-1.5707963267899998,1,-1,128,7.78953447398,17502351.0,382.0
766,cut_first,0.0,1,-1,988,7.40290568007,17502351.0,383.0
767,cut_second,-1.5707963267899998,1,-1,988,5.82148581761,17502351.0,383.0
768,cut_first,0.0,1,-1,286,6.412404936869999,17502351.0,384.0
769,cut_second,-1.5707963267899998,1,-1,286,6.22360543432,17502351.0,384.0
770,cut_first,0.0,1,-1,713,6.42554042087,17502351.0,385.0
771,cut_second,-1.5707963267899998,1,-1,713,7.085634294760001,17502351.0,385.0
772,cut_first,0.0,1,-1,995,6.86382606151,17502351.0,386.0
773,cut_second,-1.5707963267899998,1,-1,995,7.21183785092,17502351.0,386.0
774,cut_first,0.0,1,-1,929,7.227021154910001,17502351.0,387.0
775,cut_second,-1.5707963267899998,1,-1,929,5.62475462976,17502351.0,387.0
776,cut_first,0.0,1,-1,274,5.34190407161,17502351.0,388.0
777,cut_second,-1.5707963267899998,1,-1,274,5.9065342760399995,17502351.0,388.0
778,cut_first,0.0,1,-1,794,5.647678357819999,17502351.0,389.0
779,cut_second,-1.5707963267899998,1,-1,794,6.50276588396,17502351.0,389.0
780,cut_first,0.0,1,-1,836,8.62888482827,17502351.0,390.0
781,cut_second,-1.5707963267899998,1,-1,836,8.52041584078,17502351.0,390.0
782,cut_first,0.0,1,-1,883,8.663561257360001,17502351.0,391.0
783,cut_second,-1.5707963267899998,1,-1,883,8.96383477395,17502351.0,391.0
784,cut_first,0.0,1,-1,825,4.51762173795,17502351.0,392.0
785,cut_second,-1.5707963267899998,1,-1,825,5.260565111469999,17502351.0,392.0
786,cut_first,0.0,1,-1,708,6.04061278128,17502351.0,393.0
787,cut_second,-1.5707963267899998,1,-1,708,5.34000048071,17502351.0,393.0
788,cut_first,0.0,1,-1,105,7.45757883975,17502351.0,394.0
789,cut_second,-1.5707963267899998,1,-1,105,7.91078629579,17502351.0,394.0
790,cut_first,0.0,1,-1,292,8.57939796242,17502351.0,395.0
791,cut_second,-1.5707963267899998,1,-1,292,8.38948806158,17502351.0,395.0
792,cut_first,0.0,1,-1,971,5.5672537355800005,17502351.0,396.0
793,cut_second,-1.5707963267899998,1,-1,971,5.72546746205,17502351.0,396.0
794,cut_first,0.0,1,-1,379,5.67919269023,17502351.0,397.0
795,cut_second,-1.5707963267899998,1,-1,379,6.33767144901,17502351.0,397.0
796,cut_first,0.0,1,-1,233,9.515037898280001,17502351.0,398.0
797,cut_second,-1.5707963267899998,1,-1,233,8.81936904599,17502351.0,398.0
798,cut_first,0.0,1,-1,70,7.7122841192100005,17502351.0,399.0
799,cut_second,-1.5707963267899998,1,-1,70,8.610850194500001,17502351.0,399.0
800,cut_first,0.0,1,-1,433,6.05267682398,17502351.0,400.0
801,cut_second,-1.5707963267899998,1,-1,433,4.86763136389,17502351.0,400.0
802,cut_first,0.0,1,-1,229,9.66265398068,17502351.0,401.0
803,cut_second,-1.5707963267899998,1,-1,229,10.2383238066,17502351.0,401.0
804,cut_first,0.0,1,-1,799,5.36845410746,17502351.0,402.0
805,cut_second,-1.5707963267899998,1,-1,799,4.85676109755,17502351.0,402.0
806,cut_first,0.0,1,-1,511,6.69224194725,17502351.0,403.0
807,cut_second,-1.5707963267899998,1,-1,511,7.1295897428699995,17502351.0,403.0
808,cut_first,0.0,1,-1,422,6.83057527964,17502351.0,404.0
809,cut_second,-1.5707963267899998,1,-1,422,3.83901467206,17502351.0,404.0
810,cut_first,0.0,1,-1,75,5.69165253214,17502351.0,405.0
811,cut_second,-1.5707963267899998,1,-1,75,4.59616081494,17502351.0,405.0
812,cut_first,0.0,1,-1,350,8.25314525917,17502351.0,406.0
813,cut_second,-1.5707963267899998,1,-1,350,4.65749471192,17502351.0,406.0
814,cut_first,0.0,1,-1,463,7.45778198635,17502351.0,407.0
815,cut_second,-1.5707963267899998,1,-1,463,4.246396133469999,17502351.0,407.0
816,cut_first,0.0,1,-1,639,10.1254210656,17502351.0,408.0
817,cut_second,-1.5707963267899998,1,-1,639,8.30742869099,17502351.0,408.0
818,cut_first,0.0,1,-1,462,8.06391333677,17502351.0,409.0
819,cut_second,-1.5707963267899998,1,-1,462,6.41979474786,17502351.0,409.0
820,cut_first,0.0,1,-1,559,6.89290500445,17502351.0,410.0
821,cut_second,-1.5707963267899998,1,-1,559,5.81128950556,17502351.0,410.0
822,cut_first,0.0,1,-1,607,6.3017025570800005,17502351.0,411.0
823,cut_second,-1.5707963267899998,1,-1,607,5.10521516126,17502351.0,411.0
824,cut_first,0.0,1,-1,358,7.57382900013,17502351.0,412.0
825,cut_second,-1.5707963267899998,1,-1,358,7.350554860780001,17502351.0,412.0
826,cut_first,0.0,1,-1,510,5.1113675153500004,17502351.0,413.0
827,cut_second,-1.5707963267899998,1,-1,510,3.8615816982199997,17502351.0,413.0
828,cut_first,0.0,1,-1,751,8.158493726869999,17502351.0,414.0
829,cut_second,-1.5707963267899998,1,-1,751,7.9862224715100005,17502351.0,414.0
830,cut_first,0.0,1,-1,195,6.186852191950001,17502351.0,415.0
831,cut_second,-1.5707963267899998,1,-1,195,5.4104522163699995,17502351.0,415.0
832,cut_first,0.0,1,-1,154,6.93806422844,17502351.0,416.0
833,cut_second,-1.5707963267899998,1,-1,154,6.1422992469,17502351.0,416.0
834,cut_first,0.0,1,-1,609,9.35982107033,17502351.0,417.0
835,cut_second,-1.5707963267899998,1,-1,609,9.72030498468,17502351.0,417.0
836,cut_first,0.0,1,-1,688,8.616255388119999,17502351.0,418.0
837,cut_second,-1.5707963267899998,1,-1,688,9.85928914126,17502351.0,418.0
838,cut_first,0.0,1,-1,439,6.506037728300001,17502351.0,419.0
839,cut_second,-1.5707963267899998,1,-1,439,8.10862502835,17502351.0,419.0
840,cut_first,0.0,1,-1,290,7.386287618010001,17502351.0,420.0
841,cut_second,-1.5707963267899998,1,-1,290,7.63081199408,17502351.0,420.0
842,cut_first,0.0,1,-1,582,5.92012891597,17502351.0,421.0
843,cut_second,-1.5707963267899998,1,-1,582,6.21370284216,17502351.0,421.0
844,cut_first,0.0,1,-1,698,7.557614816849999,17502351.0,422.0
845,cut_second,-1.5707963267899998,1,-1,698,7.20408658517,17502351.0,422.0
846,cut_first,0.0,1,-1,636,4.32732960002,17502351.0,423.0
847,cut_second,-1.5707963267899998,1,-1,636,6.445655551230001,17502351.0,423.0
848,cut_first,0.0,1,-1,968,6.753900379119999,17502351.0,424.0
849,cut_second,-1.5707963267899998,1,-1,968,6.83893394334,17502351.0,424.0
850,cut_first,0.0,1,-1,930,7.494520594610001,17502351.0,425.0
851,cut_second,-1.5707963267899998,1,-1,930,7.10550425712,17502351.0,425.0
852,cut_first,0.0,1,-1,475,7.090378524419999,17502351.0,426.0
853,cut_second,-1.5707963267899998,1,-1,475,7.463288288869999,17502351.0,426.0
854,cut_first,0.0,1,-1,551,6.23075064484,17502351.0,427.0
855,cut_second,-1.5707963267899998,1,-1,551,6.074834983,17502351.0,427.0
856,cut_first,0.0,1,-1,897,4.31160072049,17502351.0,428.0
857,cut_second,-1.5707963267899998,1,-1,897,4.12646472066,17502351.0,428.0
858,cut_first,0.0,1,-1,295,7.316637469660001,17502351.0,429.0
859,cut_second,-1.5707963267899998,1,-1,295,6.1294188817999995,17502351.0,429.0
860,cut_first,0.0,1,-1,996,9.32958642107,17502351.0,430.0
861,cut_second,-1.5707963267899998,1,-1,996,9.24500487477,17502351.0,430.0
862,cut_first,0.0,1,-1,348,4.96549263586,17502351.0,431.0
863,cut_second,-1.5707963267899998,1,-1,348,4.0138528532599995,17502351.0,431.0
864,cut_first,0.0,1,-1,384,6.28504650054,17502351.0,432.0
865,cut_second,-1.5707963267899998,1,-1,384,5.871014603709999,17502351.0,432.0
866,cut_first,0.0,1,-1,769,5.87278594181,17502351.0,433.0
867,cut_second,-1.5707963267899998,1,-1,769,5.84872740875,17502351.0,433.0
868,cut_first,0.0,1,-1,37,7.4263838905299995,17502351.0,434.0
869,cut_second,-1.5707963267899998,1,-1,37,7.23776303132,17502351.0,434.0
870,cut_first,0.0,1,-1,544,6.345237969889999,17502351.0,435.0
871,cut_second,-1.5707963267899998,1,-1,544,6.8816429464999995,17502351.0,435.0
872,cut_first,0.0,1,-1,681,7.431546833010001,17502351.0,436.0
873,cut_second,-1.5707963267899998,1,-1,681,8.274816280549999,17502351.0,436.0
874,cut_first,0.0,1,-1,284,5.03943610115,17502351.0,437.0
875,cut_second,-1.5707963267899998,1,-1,284,3.8329355074500002,17502351.0,437.0
876,cut_first,0.0,1,-1,932,7.84055311333,17502351.0,438.0
877,cut_second,-1.5707963267899998,1,-1,932,5.7824587015999995,17502351.0,438.0
878,cut_first,0.0,1,-1,373,6.09143800944,17502351.0,439.0
879,cut_second,-1.5707963267899998,1,-1,373,6.43548028553,17502351.0,439.0
880,cut_first,0.0,1,-1,120,7.405957717839999,17502351.0,440.0
881,cut_second,-1.5707963267899998,1,-1,120,6.80594563985,17502351.0,440.0
882,cut_first,0.0,1,-1,915,7.859801610780001,17502351.0,441.0
883,cut_second,-1.5707963267899998,1,-1,915,6.7879478536699995,17502351.0,441.0
884,cut_first,0.0,1,-1,109,3.2954867712099998,17502351.0,442.0
885,cut_second,-1.5707963267899998,1,-1,109,3.0133319237,17502351.0,442.0
886,cut_first,0.0,1,-1,597,9.06787278126,17502351.0,443.0
887,cut_second,-1.5707963267899998,1,-1,597,8.101074458560001,17502351.0,443.0
888,cut_first,0.0,1,-1,763,4.69627338269,17502351.0,444.0
889,cut_second,-1.5707963267899998,1,-1,763,4.6869188374599995,17502351.0,444.0
890,cut_first,0.0,1,-1,710,4.89453632861,17502351.0,445.0
891,cut_second,-1.5707963267899998,1,-1,710,5.10644541852,17502351.0,445.0
892,cut_first,0.0,1,-1,517,8.11245390578,17502351.0,446.0
893,cut_second,-1.5707963267899998,1,-1,517,5.514006548509999,17502351.0,446.0
894,cut_first,0.0,1,-1,249,6.380272092979999,17502351.0,447.0
895,cut_second,-1.5707963267899998,1,-1,249,6.29392903778,17502351.0,447.0
896,cut_first,0.0,1,-1,620,3.96673583975,17502351.0,448.0
897,cut_second,-1.5707963267899998,1,-1,620,4.95763575508,17502351.0,448.0
898,cut_first,0.0,1,-1,545,9.373717513919999,17502351.0,449.0
899,cut_second,-1.5707963267899998,1,-1,545,7.01672976033,17502351.0,449.0
900,cut_first,0.0,1,-1,454,7.0864595736,17502351.0,450.0
901,cut_second,-1.5707963267899998,1,-1,454,4.32539002484,17502351.0,450.0
902,cut_first,0.0,1,-1,262,5.237254545940001,17502351.0,451.0
903,cut_second,-1.5707963267899998,1,-1,262,4.693408408530001,17502351.0,451.0
904,cut_first,0.0,1,-1,167,3.6574126290699995,17502351.0,452.0
905,cut_second,-1.5707963267899998,1,-1,167,3.45024292523,17502351.0,452.0
906,cut_first,0.0,1,-1,845,6.45039692717,17502351.0,453.0
907,cut_second,-1.5707963267899998,1,-1,845,7.11780712256,17502351.0,453.0
908,cut_first,0.0,1,-1,299,5.99532439952,17502351.0,454.0
909,cut_second,-1.5707963267899998,1,-1,299,6.79241070791,17502351.0,454.0
910,cut_first,0.0,1,-1,999,6.0242704499699995,17502351.0,455.0
911,cut_second,-1.5707963267899998,1,-1,999,6.0833725687,17502351.0,455.0
912,cut_first,0.0,1,-1,435,10.266624990499999,17502351.0,456.0
913,cut_second,-1.5707963267899998,1,-1,435,8.15387637025,17502351.0,456.0
914,cut_first,0.0,1,-1,476,7.088728603810001,17502351.0,457.0
915,cut_second,-1.5707963267899998,1,-1,476,7.873347845810001,17502351.0,457.0
916,cut_first,0.0,1,-1,643,7.543079966830001,17502351.0,458.0
917,cut_second,-1.5707963267899998,1,-1,643,8.99226554512,17502351.0,458.0
918,cut_first,0.0,1,-1,106,7.668859878060001,17502351.0,459.0
919,cut_second,-1.5707963267899998,1,-1,106,6.63628598923,17502351.0,459.0
920,cut_first,0.0,1,-1,861,4.9124846257699994,17502351.0,460.0
921,cut_second,-1.5707963267899998,1,-1,861,3.8734572129800005,17502351.0,460.0
922,cut_first,0.0,1,-1,694,7.92612271139,17502351.0,461.0
923,cut_second,-1.5707963267899998,1,-1,694,8.46283791887,17502351.0,461.0
924,cut_first,0.0,1,-1,137,4.003803019549999,17502351.0,462.0
925,cut_second,-1.5707963267899998,1,-1,137,4.246144874940001,17502351.0,462.0
926,cut_first,0.0,1,-1,62,6.98722218132,17502351.0,463.0
927,cut_second,-1.5707963267899998,1,-1,62,4.98282588891,17502351.0,463.0
928,cut_first,0.0,1,-1,554,5.8264198817,17502351.0,464.0
929,cut_second,-1.5707963267899998,1,-1,554,6.015484797309999,17502351.0,464.0
930,cut_first,0.0,1,-1,776,6.063241605090001,17502351.0,465.0
931,cut_second,-1.5707963267899998,1,-1,776,6.466985901189999,17502351.0,465.0
932,cut_first,0.0,1,-1,225,8.03482870469,17502351.0,466.0
933,cut_second,-1.5707963267899998,1,-1,225,6.92490735245,17502351.0,466.0
934,cut_first,0.0,1,-1,902,7.4223808799,17502351.0,467.0
935,cut_second,-1.5707963267899998,1,-1,902,7.93232522969,17502351.0,467.0
936,cut_first,0.0,1,-1,603,8.70101337415,17502351.0,468.0
937,cut_second,-1.5707963267899998,1,-1,603,8.05335025495,17502351.0,468.0
938,cut_first,0.0,1,-1,762,7.233597582689999,17502351.0,469.0
939,cut_second,-1.5707963267899998,1,-1,762,7.588419205739998,17502351.0,469.0
940,cut_first,0.0,1,-1,239,7.05037977543,17502351.0,470.0
941,cut_second,-1.5707963267899998,1,-1,239,6.6277230531199995,17502351.0,470.0
942,cut_first,0.0,1,-1,536,5.82662050359,17502351.0,471.0
943,cut_second,-1.5707963267899998,1,-1,536,6.86602621362,17502351.0,471.0
944,cut_first,0.0,1,-1,984,7.310720418710001,17502351.0,472.0
945,cut_second,-1.5707963267899998,1,-1,984,6.91166570518,17502351.0,472.0
946,cut_first,0.0,1,-1,869,10.3549454155,17502351.0,473.0
947,cut_second,-1.5707963267899998,1,-1,869,9.4490626856,17502351.0,473.0
948,cut_first,0.0,1,-1,122,6.1268872304699995,17502351.0,474.0
949,cut_second,-1.5707963267899998,1,-1,122,6.67119377309,17502351.0,474.0
950,cut_first,0.0,1,-1,88,4.10170997438,17502351.0,475.0
951,cut_second,-1.5707963267899998,1,-1,88,4.63188423453,17502351.0,475.0
952,cut_first,0.0,1,-1,724,7.208156114510001,17502351.0,476.0
953,cut_second,-1.5707963267899998,1,-1,724,6.84616232361,17502351.0,476.0
954,cut_first,0.0,1,-1,129,5.265057662069999,17502351.0,477.0
955,cut_second,-1.5707963267899998,1,-1,129,4.64764293173,17502351.0,477.0
956,cut_first,0.0,1,-1,391,3.5837110758599997,17502351.0,478.0
957,cut_second,-1.5707963267899998,1,-1,391,3.43127810101,17502351.0,478.0
958,cut_first,0.0,1,-1,887,9.699749340519999,17502351.0,479.0
959,cut_second,-1.5707963267899998,1,-1,887,7.18375150225,17502351.0,479.0
960,cut_first,0.0,1,-1,934,4.0920160689300005,17502351.0,480.0
961,cut_second,-1.5707963267899998,1,-1,934,3.8643367555,17502351.0,480.0
962,cut_first,0.0,1,-1,430,5.992472022239999,17502351.0,481.0
963,cut_second,-1.5707963267899998,1,-1,430,5.782922034119999,17502351.0,481.0
964,cut_first,0.0,1,-1,499,7.966240348210001,17502351.0,482.0
965,cut_second,-1.5707963267899998,1,-1,499,7.2841272773800005,17502351.0,482.0
966,cut_first,0.0,1,-1,424,7.24109001994,17502351.0,483.0
967,cut_second,-1.5707963267899998,1,-1,424,7.595884910489999,17502351.0,483.0
968,cut_first,0.0,1,-1,177,8.05263170975,17502351.0,484.0
969,cut_second,-1.5707963267899998,1,-1,177,7.658167816280001,17502351.0,484.0
970,cut_first,0.0,1,-1,542,7.470611883969999,17502351.0,485.0
971,cut_second,-1.5707963267899998,1,-1,542,8.34448374918,17502351.0,485.0
972,cut_first,0.0,1,-1,978,4.57587169295,17502351.0,486.0
973,cut_second,-1.5707963267899998,1,-1,978,6.93284980156,17502351.0,486.0
974,cut_first,0.0,1,-1,820,5.19803652551,17502351.0,487.0
975,cut_second,-1.5707963267899998,1,-1,820,5.80499093227,17502351.0,487.0
976,cut_first,0.0,1,-1,100,2.5663454276400004,17502351.0,488.0
977,cut_second,-1.5707963267899998,1,-1,100,3.16885256327,17502351.0,488.0
978,cut_first,0.0,1,-1,516,7.57445666128,17502351.0,489.0
979,cut_second,-1.5707963267899998,1,-1,516,7.90528007641,17502351.0,489.0
980,cut_first,0.0,1,-1,174,6.80431485861,17502351.0,490.0
981,cut_second,-1.5707963267899998,1,-1,174,5.09388715794,17502351.0,490.0
982,cut_first,0.0,1,-1,1,6.965629393089999,17502351.0,491.0
983,cut_second,-1.5707963267899998,1,-1,1,7.951635393239999,17502351.0,491.0
984,cut_first,0.0,1,-1,324,4.26672339113,17502351.0,492.0
985,cut_second,-1.5707963267899998,1,-1,324,4.33965417111,17502351.0,492.0
986,cut_first,0.0,1,-1,96,4.26070188579,17502351.0,493.0
987,cut_second,-1.5707963267899998,1,-1,96,2.8276220083099997,17502351.0,493.0
988,cut_first,0.0,1,-1,473,5.20849186146,17502351.0,494.0
989,cut_second,-1.5707963267899998,1,-1,473,5.840038957690001,17502351.0,494.0
990,cut_first,0.0,1,-1,364,8.35137949626,17502351.0,495.0
991,cut_second,-1.5707963267899998,1,-1,364,7.03981972505,17502351.0,495.0
992,cut_first,0.0,1,-1,784,8.649665579610001,17502351.0,496.0
993,cut_second,-1.5707963267899998,1,-1,784,8.64770710578,17502351.0,496.0
994,cut_first,0.0,1,-1,508,3.77370931352,17502351.0,497.0
995,cut_second,-1.5707963267899998,1,-1,508,6.06496964158,17502351.0,497.0
996,cut_first,0.0,1,-1,103,6.012224391799999,17502351.0,498.0
997,cut_second,-1.5707963267899998,1,-1,103,5.31362158049,17502351.0,498.0
998,cut_first,0.0,1,-1,723,9.0480951939,17502351.0,499.0
999,cut_second,-1.5707963267899998,1,-1,723,8.532849386599999,17502351.0,499.0
1000,cut_first,0.0,1,-1,672,7.04443692772,17502351.0,500.0
1001,cut_second,-1.5707963267899998,1,-1,672,8.09952102589,17502351.0,500.0
1002,cut_first,0.0,1,-1,306,5.416885414459999,17502351.0,501.0
1003,cut_second,-1.5707963267899998,1,-1,306,5.96819264587,17502351.0,501.0
1004,cut_first,0.0,1,-1,283,5.03139959171,17502351.0,502.0
1005,cut_second,-1.5707963267899998,1,-1,283,6.04259279595,17502351.0,502.0
1006,cut_first,0.0,1,-1,540,9.25483861255,17502351.0,503.0
1007,cut_second,-1.5707963267899998,1,-1,540,6.677513423040001,17502351.0,503.0
1008,cut_first,0.0,1,-1,189,4.70553430379,17502351.0,504.0
1009,cut_second,-1.5707963267899998,1,-1,189,5.441089552749999,17502351.0,504.0
1010,cut_first,0.0,1,-1,481,8.14406580531,17502351.0,505.0
1011,cut_second,-1.5707963267899998,1,-1,481,8.66570961472,17502351.0,505.0
1012,cut_first,0.0,1,-1,842,3.8953234120999998,17502351.0,506.0
1013,cut_second,-1.5707963267899998,1,-1,842,6.59745766651,17502351.0,506.0
1014,cut_first,0.0,1,-1,214,4.3462501515900005,17502351.0,507.0
1015,cut_second,-1.5707963267899998,1,-1,214,4.86631788085,17502351.0,507.0
1016,cut_first,0.0,1,-1,823,8.429732493360001,17502351.0,508.0
1017,cut_second,-1.5707963267899998,1,-1,823,8.42475732518,17502351.0,508.0
1018,cut_first,0.0,1,-1,428,6.068232925009999,17502351.0,509.0
1019,cut_second,-1.5707963267899998,1,-1,428,4.75429570983,17502351.0,509.0
1020,cut_first,0.0,1,-1,712,6.030397420110001,17502351.0,510.0
1021,cut_second,-1.5707963267899998,1,-1,712,4.66320222182,17502351.0,510.0
1022,cut_first,0.0,1,-1,852,6.96295156175,17502351.0,511.0
1023,cut_second,-1.5707963267899998,1,-1,852,5.952550335110001,17502351.0,511.0
1024,cut_first,0.0,1,-1,108,7.77678169241,17502351.0,512.0
1025,cut_second,-1.5707963267899998,1,-1,108,6.64261033978,17502351.0,512.0
1026,cut_first,0.0,1,-1,77,2.57984898557,17502351.0,513.0
1027,cut_second,-1.5707963267899998,1,-1,77,3.83971795855,17502351.0,513.0
1028,cut_first,0.0,1,-1,404,8.138452779069999,17502351.0,514.0
1029,cut_second,-1.5707963267899998,1,-1,404,10.9227482475,17502351.0,514.0
1030,cut_first,0.0,1,-1,291,7.291074144289999,17502351.0,515.0
1031,cut_second,-1.5707963267899998,1,-1,291,5.21534864614,17502351.0,515.0
1032,cut_first,0.0,1,-1,637,6.51445358421,17502351.0,516.0
1033,cut_second,-1.5707963267899998,1,-1,637,6.439011542699999,17502351.0,516.0
1034,cut_first,0.0,1,-1,678,6.928617255730001,17502351.0,517.0
1035,cut_second,-1.5707963267899998,1,-1,678,7.240741695770001,17502351.0,517.0
1036,cut_first,0.0,1,-1,49,5.06547328363,17502351.0,518.0
1037,cut_second,-1.5707963267899998,1,-1,49,3.83824777394,17502351.0,518.0
1038,cut_first,0.0,1,-1,696,5.27864323834,17502351.0,519.0
1039,cut_second,-1.5707963267899998,1,-1,696,5.00072154618,17502351.0,519.0
1040,cut_first,0.0,1,-1,328,8.70928532986,17502351.0,520.0
1041,cut_second,-1.5707963267899998,1,-1,328,8.23430371155,17502351.0,520.0
1042,cut_first,0.0,1,-1,671,4.337104382930001,17502351.0,521.0
1043,cut_second,-1.5707963267899998,1,-1,671,4.10067166568,17502351.0,521.0
1044,cut_first,0.0,1,-1,918,3.3941901524900002,17502351.0,522.0
1045,cut_second,-1.5707963267899998,1,-1,918,5.4419600825300005,17502351.0,522.0
1046,cut_first,0.0,1,-1,839,11.4090406377,17502351.0,523.0
1047,cut_second,-1.5707963267899998,1,-1,839,8.44111372325,17502351.0,523.0
1048,cut_first,0.0,1,-1,949,8.32191335087,17502351.0,524.0
1049,cut_second,-1.5707963267899998,1,-1,949,9.4862371789,17502351.0,524.0
1050,cut_first,0.0,1,-1,960,5.85679416472,17502351.0,525.0
1051,cut_second,-1.5707963267899998,1,-1,960,5.8819992804900005,17502351.0,525.0
1052,cut_first,0.0,1,-1,692,6.5931279287199995,17502351.0,526.0
1053,cut_second,-1.5707963267899998,1,-1,692,5.20856962232,17502351.0,526.0
1054,cut_first,0.0,1,-1,749,6.46213535299,17502351.0,527.0
1055,cut_second,-1.5707963267899998,1,-1,749,7.278885345469999,17502351.0,527.0
1056,cut_first,0.0,1,-1,2,10.358641625599999,17502351.0,528.0
1057,cut_second,-1.5707963267899998,1,-1,2,9.3111702754,17502351.0,528.0
1058,cut_first,0.0,1,-1,664,10.9254718087,17502351.0,529.0
1059,cut_second,-1.5707963267899998,1,-1,664,9.0634787053,17502351.0,529.0
1060,cut_first,0.0,1,-1,366,3.09843433945,17502351.0,530.0
1061,cut_second,-1.5707963267899998,1,-1,366,5.27191736875,17502351.0,530.0
1062,cut_first,0.0,1,-1,252,5.76956626894,17502351.0,531.0
1063,cut_second,-1.5707963267899998,1,-1,252,5.07210113231,17502351.0,531.0
1064,cut_first,0.0,1,-1,891,8.23882512248,17502351.0,532.0
1065,cut_second,-1.5707963267899998,1,-1,891,9.99082902653,17502351.0,532.0
1066,cut_first,0.0,1,-1,849,7.622388999460001,17502351.0,533.0
1067,cut_second,-1.5707963267899998,1,-1,849,9.11558082456,17502351.0,533.0
1068,cut_first,0.0,1,-1,524,8.16233963259,17502351.0,534.0
1069,cut_second,-1.5707963267899998,1,-1,524,6.69093459361,17502351.0,534.0
1070,cut_first,0.0,1,-1,923,9.45563972329,17502351.0,535.0
1071,cut_second,-1.5707963267899998,1,-1,923,9.8545910173,17502351.0,535.0
1072,cut_first,0.0,1,-1,806,8.869454694389999,17502351.0,536.0
1073,cut_second,-1.5707963267899998,1,-1,806,7.77489630834,17502351.0,536.0
1074,cut_first,0.0,1,-1,994,5.97480284813,17502351.0,537.0
1075,cut_second,-1.5707963267899998,1,-1,994,6.857063448169999,17502351.0,537.0
1076,cut_first,0.0,1,-1,383,4.86624871133,17502351.0,538.0
1077,cut_second,-1.5707963267899998,1,-1,383,5.979888612080001,17502351.0,538.0
1078,cut_first,0.0,1,-1,853,6.74532929893,17502351.0,539.0
1079,cut_second,-1.5707963267899998,1,-1,853,6.927945662310001,17502351.0,539.0
1080,cut_first,0.0,1,-1,203,5.76827725883,17502351.0,540.0
1081,cut_second,-1.5707963267899998,1,-1,203,5.39621636673,17502351.0,540.0
