,sample_type,theta,cutp,cutn,seed_num,mes,stress_mean,sample_num
701,cut_second,-1.5707963267899998,1,-1,363,7.25025996605,20173577.8845,350.0
702,cut_first,0.0,1,-1,530,6.73351335201,15344870.1985,351.0
703,cut_second,-1.5707963267899998,1,-1,530,8.98953427272,15344870.1985,351.0
704,cut_first,0.0,1,-1,504,1.8876688945299998,12819298.6527,352.0
705,cut_second,-1.5707963267899998,1,-1,504,2.26515792997,12819298.6527,352.0
706,cut_first,0.0,1,-1,165,7.073034161030001,20950201.8839,353.0
707,cut_second,-1.5707963267899998,1,-1,165,8.03258022883,20950201.8839,353.0
708,cut_first,0.0,1,-1,151,4.4247087711,12094331.7066,354.0
709,cut_second,-1.5707963267899998,1,-1,151,3.82375325617,12094331.7066,354.0
710,cut_first,0.0,1,-1,112,12.6766123779,30053199.0326,355.0
711,cut_second,-1.5707963267899998,1,-1,112,13.2382915884,30053199.0326,355.0
712,cut_first,0.0,1,-1,837,5.41779430367,15618830.900999999,356.0
713,cut_second,-1.5707963267899998,1,-1,837,5.49376732143,15618830.900999999,356.0
714,cut_first,0.0,1,-1,860,8.5482506539,26234335.0482,357.0
715,cut_second,-1.5707963267899998,1,-1,860,9.47493539392,26234335.0482,357.0
716,cut_first,0.0,1,-1,885,6.17130742679,18108483.2173,358.0
717,cut_second,-1.5707963267899998,1,-1,885,7.08229000968,18108483.2173,358.0
718,cut_first,0.0,1,-1,613,5.382175469319999,21958889.3418,359.0
719,cut_second,-1.5707963267899998,1,-1,613,7.3651991284700005,21958889.3418,359.0
720,cut_first,0.0,1,-1,294,2.47007832882,10243248.6442,360.0
721,cut_second,-1.5707963267899998,1,-1,294,1.95197370965,10243248.6442,360.0
722,cut_first,0.0,1,-1,647,2.55236503944,7155304.27046,361.0
723,cut_second,-1.5707963267899998,1,-1,647,3.6400464834599995,7155304.27046,361.0
724,cut_first,0.0,1,-1,938,6.75463260434,15605478.8986,362.0
725,cut_second,-1.5707963267899998,1,-1,938,5.61010859944,15605478.8986,362.0
726,cut_first,0.0,1,-1,453,6.83389501429,17981123.6234,363.0
727,cut_second,-1.5707963267899998,1,-1,453,8.57528465684,17981123.6234,363.0
728,cut_first,0.0,1,-1,40,3.24211191616,12342250.9546,364.0
729,cut_second,-1.5707963267899998,1,-1,40,5.1312761368699995,12342250.9546,364.0
730,cut_first,0.0,1,-1,622,10.110065797,24671996.6963,365.0
731,cut_second,-1.5707963267899998,1,-1,622,9.41308623754,24671996.6963,365.0
732,cut_first,0.0,1,-1,580,3.6452188778099996,15017272.3946,366.0
733,cut_second,-1.5707963267899998,1,-1,580,4.74496417194,15017272.3946,366.0
734,cut_first,0.0,1,-1,4,8.54182871904,17931788.0113,367.0
735,cut_second,-1.5707963267899998,1,-1,4,7.96813830838,17931788.0113,367.0
736,cut_first,0.0,1,-1,878,6.2373772583300005,20914388.9364,368.0
737,cut_second,-1.5707963267899998,1,-1,878,7.26239168269,20914388.9364,368.0
738,cut_first,0.0,1,-1,215,7.88442180605,17192005.8053,369.0
739,cut_second,-1.5707963267899998,1,-1,215,11.0715811067,17192005.8053,369.0
740,cut_first,0.0,1,-1,733,5.24506457781,9724988.31993,370.0
741,cut_second,-1.5707963267899998,1,-1,733,4.67871372102,9724988.31993,370.0
742,cut_first,0.0,1,-1,690,9.24623765596,28440809.6997,371.0
743,cut_second,-1.5707963267899998,1,-1,690,9.521380254310001,28440809.6997,371.0
744,cut_first,0.0,1,-1,728,9.47254652502,20186697.0117,372.0
745,cut_second,-1.5707963267899998,1,-1,728,9.98927305442,20186697.0117,372.0
746,cut_first,0.0,1,-1,964,4.98776549015,6040646.2044400005,373.0
747,cut_second,-1.5707963267899998,1,-1,964,1.87296641926,6040646.2044400005,373.0
748,cut_first,0.0,1,-1,648,7.092432189299999,11573361.3601,374.0
749,cut_second,-1.5707963267899998,1,-1,648,4.5597370285,11573361.3601,374.0
750,cut_first,0.0,1,-1,185,5.282447196590001,17882102.804,375.0
751,cut_second,-1.5707963267899998,1,-1,185,6.990269059889999,17882102.804,375.0
752,cut_first,0.0,1,-1,246,4.14674474424,24921709.5875,376.0
753,cut_second,-1.5707963267899998,1,-1,246,6.59507114151,24921709.5875,376.0
754,cut_first,0.0,1,-1,782,3.4954880954000003,16699168.6239,377.0
755,cut_second,-1.5707963267899998,1,-1,782,4.03151994314,16699168.6239,377.0
756,cut_first,0.0,1,-1,855,7.6903961486000005,21912097.1626,378.0
757,cut_second,-1.5707963267899998,1,-1,855,6.35797459959,21912097.1626,378.0
758,cut_first,0.0,1,-1,844,8.2293884494,22303903.6163,379.0
759,cut_second,-1.5707963267899998,1,-1,844,9.54935036908,22303903.6163,379.0
760,cut_first,0.0,1,-1,911,6.54204679718,13892519.1023,380.0
761,cut_second,-1.5707963267899998,1,-1,911,5.53711042144,13892519.1023,380.0
762,cut_first,0.0,1,-1,506,4.16678613284,13839131.3819,381.0
763,cut_second,-1.5707963267899998,1,-1,506,7.438518820830001,13839131.3819,381.0
764,cut_first,0.0,1,-1,128,6.90719055454,14105029.5002,382.0
765,cut_second,-1.5707963267899998,1,-1,128,6.47560572197,14105029.5002,382.0
766,cut_first,0.0,1,-1,988,8.60759262645,20617214.6172,383.0
767,cut_second,-1.5707963267899998,1,-1,988,7.0261727582,20617214.6172,383.0
768,cut_first,0.0,1,-1,286,5.0512615181400005,13982950.2559,384.0
769,cut_second,-1.5707963267899998,1,-1,286,4.86246200603,13982950.2559,384.0
770,cut_first,0.0,1,-1,713,12.157212233900001,32322280.8142,385.0
771,cut_second,-1.5707963267899998,1,-1,713,12.8173061054,32322280.8142,385.0
772,cut_first,0.0,1,-1,995,4.64387013296,11762386.7851,386.0
773,cut_second,-1.5707963267899998,1,-1,995,4.9918819269800006,11762386.7851,386.0
774,cut_first,0.0,1,-1,929,3.98040222273,9107825.71334,387.0
775,cut_second,-1.5707963267899998,1,-1,929,2.37813545699,9107825.71334,387.0
776,cut_first,0.0,1,-1,274,7.70952707163,23624126.2693,388.0
777,cut_second,-1.5707963267899998,1,-1,274,8.27415727923,23624126.2693,388.0
778,cut_first,0.0,1,-1,794,9.66297828601,27884393.9803,389.0
779,cut_second,-1.5707963267899998,1,-1,794,10.518065802799999,27884393.9803,389.0
780,cut_first,0.0,1,-1,836,8.427339649139999,16981231.5942,390.0
781,cut_second,-1.5707963267899998,1,-1,836,8.31887066208,16981231.5942,390.0
782,cut_first,0.0,1,-1,883,7.877445390389999,15469753.4689,391.0
783,cut_second,-1.5707963267899998,1,-1,883,8.17771890713,15469753.4689,391.0
784,cut_first,0.0,1,-1,825,7.4638718195600005,25120236.4696,392.0
785,cut_second,-1.5707963267899998,1,-1,825,8.20681518962,25120236.4696,392.0
786,cut_first,0.0,1,-1,708,4.572232422219999,13705676.2037,393.0
787,cut_second,-1.5707963267899998,1,-1,708,3.8716201192699997,13705676.2037,393.0
788,cut_first,0.0,1,-1,105,6.65172570962,15418720.379,394.0
789,cut_second,-1.5707963267899998,1,-1,105,7.104933160750001,15418720.379,394.0
790,cut_first,0.0,1,-1,292,6.3195289053199994,11659186.5714,395.0
791,cut_second,-1.5707963267899998,1,-1,292,6.12961900368,11659186.5714,395.0
792,cut_first,0.0,1,-1,971,9.64041059354,28033990.0613,396.0
793,cut_second,-1.5707963267899998,1,-1,971,9.79862431515,28033990.0613,396.0
794,cut_first,0.0,1,-1,379,4.17081749943,13602264.7541,397.0
795,cut_second,-1.5707963267899998,1,-1,379,4.82929626146,13602264.7541,397.0
796,cut_first,0.0,1,-1,233,12.410167991,24988059.5712,398.0
797,cut_second,-1.5707963267899998,1,-1,233,11.714499139700001,24988059.5712,398.0
798,cut_first,0.0,1,-1,70,10.507666019,24730148.5629,399.0
799,cut_second,-1.5707963267899998,1,-1,70,11.4062320942,24730148.5629,399.0
800,cut_first,0.0,1,-1,433,3.35503793088,10527279.7775,400.0
801,cut_second,-1.5707963267899998,1,-1,433,2.1699924678299998,10527279.7775,400.0
802,cut_first,0.0,1,-1,229,10.519265894,19717224.5801,401.0
803,cut_second,-1.5707963267899998,1,-1,229,11.0949357218,19717224.5801,401.0
804,cut_first,0.0,1,-1,799,3.43087023361,12492493.8457,402.0
805,cut_second,-1.5707963267899998,1,-1,799,2.91917722986,12492493.8457,402.0
806,cut_first,0.0,1,-1,511,9.370714885189999,24427866.3213,403.0
807,cut_second,-1.5707963267899998,1,-1,511,9.80806267553,24427866.3213,403.0
808,cut_first,0.0,1,-1,422,4.56527400062,11645140.9108,404.0
809,cut_second,-1.5707963267899998,1,-1,422,1.5737131945299998,11645140.9108,404.0
810,cut_first,0.0,1,-1,75,3.3610585762,11476318.7879,405.0
811,cut_second,-1.5707963267899998,1,-1,75,2.26556685029,11476318.7879,405.0
812,cut_first,0.0,1,-1,350,13.8286988224,31918618.2349,406.0
813,cut_second,-1.5707963267899998,1,-1,350,10.2330482773,31918618.2349,406.0
814,cut_first,0.0,1,-1,463,8.88737716786,21198742.0307,407.0
815,cut_second,-1.5707963267899998,1,-1,463,5.675991305519999,21198742.0307,407.0
816,cut_first,0.0,1,-1,639,15.1627167376,30526887.45,408.0
817,cut_second,-1.5707963267899998,1,-1,639,13.3447243707,30526887.45,408.0
818,cut_first,0.0,1,-1,462,10.3074766708,23303355.0073,409.0
819,cut_second,-1.5707963267899998,1,-1,462,8.66335807762,23303355.0073,409.0
820,cut_first,0.0,1,-1,559,0.00886020620932,-297178.440782,410.0
821,cut_second,-1.5707963267899998,1,-1,559,-1.07275513194,-297178.440782,410.0
822,cut_first,0.0,1,-1,607,5.4120121583300005,15201948.9994,411.0
823,cut_second,-1.5707963267899998,1,-1,607,4.21552476208,15201948.9994,411.0
824,cut_first,0.0,1,-1,358,4.69611432406,10061672.0703,412.0
825,cut_second,-1.5707963267899998,1,-1,358,4.47284017603,10061672.0703,412.0
826,cut_first,0.0,1,-1,510,2.78202237624,11479547.7752,413.0
827,cut_second,-1.5707963267899998,1,-1,510,1.53223656444,11479547.7752,413.0
828,cut_first,0.0,1,-1,751,7.095836071869999,14754721.2647,414.0
829,cut_second,-1.5707963267899998,1,-1,751,6.9235648134000005,14754721.2647,414.0
830,cut_first,0.0,1,-1,195,9.37210212746,25738199.4703,415.0
831,cut_second,-1.5707963267899998,1,-1,195,8.59570219553,25738199.4703,415.0
832,cut_first,0.0,1,-1,154,14.532836478399998,37139552.0529,416.0
833,cut_second,-1.5707963267899998,1,-1,154,13.737071501500001,37139552.0529,416.0
834,cut_first,0.0,1,-1,609,7.86116750047,13627401.1701,417.0
835,cut_second,-1.5707963267899998,1,-1,609,8.22165142099,13627401.1701,417.0
836,cut_first,0.0,1,-1,688,4.9466489029,8014140.169310001,418.0
837,cut_second,-1.5707963267899998,1,-1,688,6.1896826550699995,8014140.169310001,418.0
838,cut_first,0.0,1,-1,439,10.248815379,27179754.7163,419.0
839,cut_second,-1.5707963267899998,1,-1,439,11.8514026795,27179754.7163,419.0
840,cut_first,0.0,1,-1,290,4.302773935249999,9529553.900589999,420.0
841,cut_second,-1.5707963267899998,1,-1,290,4.5472983102999995,9529553.900589999,420.0
842,cut_first,0.0,1,-1,582,6.1136034299599995,18002602.7267,421.0
843,cut_second,-1.5707963267899998,1,-1,582,6.40717735633,18002602.7267,421.0
844,cut_first,0.0,1,-1,698,6.9119918617,15833014.8634,422.0
845,cut_second,-1.5707963267899998,1,-1,698,6.5584636320500005,15833014.8634,422.0
846,cut_first,0.0,1,-1,636,1.90262583749,11232986.507000001,423.0
847,cut_second,-1.5707963267899998,1,-1,636,4.020951777790001,11232986.507000001,423.0
848,cut_first,0.0,1,-1,968,0.181380444601,508307.078563,424.0
849,cut_second,-1.5707963267899998,1,-1,968,0.26641412811299997,508307.078563,424.0
850,cut_first,0.0,1,-1,930,7.5934748427,17758209.1622,425.0
851,cut_second,-1.5707963267899998,1,-1,930,7.204458505519999,17758209.1622,425.0
852,cut_first,0.0,1,-1,475,0.0232725463795,-770505.052743,426.0
853,cut_second,-1.5707963267899998,1,-1,475,0.39618244035800004,-770505.052743,426.0
854,cut_first,0.0,1,-1,551,4.94223909688,14170748.7465,427.0
855,cut_second,-1.5707963267899998,1,-1,551,4.78632343378,14170748.7465,427.0
856,cut_first,0.0,1,-1,897,6.53332960753,23246899.248000003,428.0
857,cut_second,-1.5707963267899998,1,-1,897,6.34819354234,23246899.248000003,428.0
858,cut_first,0.0,1,-1,295,2.33685319868,4626517.24629,429.0
859,cut_second,-1.5707963267899998,1,-1,295,1.14963461038,4626517.24629,429.0
860,cut_first,0.0,1,-1,996,7.317207324660001,12299101.7666,430.0
861,cut_second,-1.5707963267899998,1,-1,996,7.23262578193,12299101.7666,430.0
862,cut_first,0.0,1,-1,348,2.51780927262,11173569.9996,431.0
863,cut_second,-1.5707963267899998,1,-1,348,1.56616950896,11173569.9996,431.0
864,cut_first,0.0,1,-1,384,3.9960488778099994,11583871.1558,432.0
865,cut_second,-1.5707963267899998,1,-1,384,3.58201698869,11583871.1558,432.0
866,cut_first,0.0,1,-1,769,7.50387954802,21719740.5474,433.0
867,cut_second,-1.5707963267899998,1,-1,769,7.4798210164,21719740.5474,433.0
868,cut_first,0.0,1,-1,37,7.24748017752,17039773.8397,434.0
869,cut_second,-1.5707963267899998,1,-1,37,7.058859318250001,17039773.8397,434.0
870,cut_first,0.0,1,-1,544,2.61677809762,7861967.628660001,435.0
871,cut_second,-1.5707963267899998,1,-1,544,3.15318307653,7861967.628660001,435.0
872,cut_first,0.0,1,-1,681,8.66151802955,20682590.0855,436.0
873,cut_second,-1.5707963267899998,1,-1,681,9.50478747171,20682590.0855,436.0
874,cut_first,0.0,1,-1,284,5.82427007339,19531634.0375,437.0
875,cut_second,-1.5707963267899998,1,-1,284,4.6177694777800005,19531634.0375,437.0
876,cut_first,0.0,1,-1,932,-1.28473314436,-6092178.810430001,438.0
877,cut_second,-1.5707963267899998,1,-1,932,-3.3428275881,-6092178.810430001,438.0
878,cut_first,0.0,1,-1,373,8.491744878230001,23708634.3714,439.0
879,cut_second,-1.5707963267899998,1,-1,373,8.83578716,23708634.3714,439.0
880,cut_first,0.0,1,-1,120,7.89030516405,18754689.8285,440.0
881,cut_second,-1.5707963267899998,1,-1,120,7.29029308645,18754689.8285,440.0
882,cut_first,0.0,1,-1,915,9.87355884201,22709163.5745,441.0
883,cut_second,-1.5707963267899998,1,-1,915,8.801705082469999,22709163.5745,441.0
884,cut_first,0.0,1,-1,109,2.6788093339200003,15907857.1527,442.0
885,cut_second,-1.5707963267899998,1,-1,109,2.3966545515,15907857.1527,442.0
886,cut_first,0.0,1,-1,597,9.889247366489998,19626114.2167,443.0
887,cut_second,-1.5707963267899998,1,-1,597,8.92244904709,19626114.2167,443.0
888,cut_first,0.0,1,-1,763,2.56897572465,12001965.9287,444.0
889,cut_second,-1.5707963267899998,1,-1,763,2.55962117286,12001965.9287,444.0
890,cut_first,0.0,1,-1,710,6.37323437649,21325703.4239,445.0
891,cut_second,-1.5707963267899998,1,-1,710,6.5851434686,21325703.4239,445.0
892,cut_first,0.0,1,-1,517,7.27108233393,15326883.1681,446.0
893,cut_second,-1.5707963267899998,1,-1,517,4.67263497595,15326883.1681,446.0
894,cut_first,0.0,1,-1,249,11.069741136400001,29627539.6708,447.0
895,cut_second,-1.5707963267899998,1,-1,249,10.983398084400001,29627539.6708,447.0
896,cut_first,0.0,1,-1,620,5.533279910219999,21552839.9231,448.0
897,cut_second,-1.5707963267899998,1,-1,620,6.524179825419999,21552839.9231,448.0
898,cut_first,0.0,1,-1,545,5.0896267198,6425316.76811,449.0
899,cut_second,-1.5707963267899998,1,-1,545,2.73263885882,6425316.76811,449.0
900,cut_first,0.0,1,-1,454,11.044546038699998,27736461.6749,450.0
901,cut_second,-1.5707963267899998,1,-1,454,8.28347649592,27736461.6749,450.0
902,cut_first,0.0,1,-1,262,10.2142507093,30370975.7615,451.0
903,cut_second,-1.5707963267899998,1,-1,262,9.670404563,30370975.7615,451.0
904,cut_first,0.0,1,-1,167,-0.587042776235,6527799.06608,452.0
905,cut_second,-1.5707963267899998,1,-1,167,-0.7942123407739999,6527799.06608,452.0
906,cut_first,0.0,1,-1,845,5.47951055546,14992007.015999999,453.0
907,cut_second,-1.5707963267899998,1,-1,845,6.1469207538,14992007.015999999,453.0
908,cut_first,0.0,1,-1,299,3.7956886075400003,11814926.9025,454.0
909,cut_second,-1.5707963267899998,1,-1,299,4.592774893490001,11814926.9025,454.0
910,cut_first,0.0,1,-1,999,6.4419623629,18582343.8953,455.0
911,cut_second,-1.5707963267899998,1,-1,999,6.50106448128,18582343.8953,455.0
912,cut_first,0.0,1,-1,435,7.35913257166,9984678.14887,456.0
913,cut_second,-1.5707963267899998,1,-1,435,5.246383956130001,9984678.14887,456.0
914,cut_first,0.0,1,-1,476,3.5257214857699997,8289765.69312,457.0
915,cut_second,-1.5707963267899998,1,-1,476,4.31034073836,8289765.69312,457.0
916,cut_first,0.0,1,-1,643,2.84310880313,5350007.80945,458.0
917,cut_second,-1.5707963267899998,1,-1,643,4.2922943837,5350007.80945,458.0
918,cut_first,0.0,1,-1,106,14.780303321099998,35889847.0275,459.0
919,cut_second,-1.5707963267899998,1,-1,106,13.7477294121,35889847.0275,459.0
920,cut_first,0.0,1,-1,861,7.7195360526100005,24760321.5398,460.0
921,cut_second,-1.5707963267899998,1,-1,861,6.68050863768,24760321.5398,460.0
922,cut_first,0.0,1,-1,694,8.1721886164,18138584.1225,461.0
923,cut_second,-1.5707963267899998,1,-1,694,8.70890382464,18138584.1225,461.0
924,cut_first,0.0,1,-1,137,7.5868151701699995,26766661.7154,462.0
925,cut_second,-1.5707963267899998,1,-1,137,7.82915702005,26766661.7154,462.0
926,cut_first,0.0,1,-1,62,6.946735250030001,17397667.1486,463.0
927,cut_second,-1.5707963267899998,1,-1,62,4.94233895762,17397667.1486,463.0
928,cut_first,0.0,1,-1,554,11.7965018207,32938719.0147,464.0
929,cut_second,-1.5707963267899998,1,-1,554,11.9855667452,32938719.0147,464.0
930,cut_first,0.0,1,-1,776,4.13081387476,12505825.6567,465.0
931,cut_second,-1.5707963267899998,1,-1,776,4.53455816341,12505825.6567,465.0
932,cut_first,0.0,1,-1,225,9.05315962794,20135368.6124,466.0
933,cut_second,-1.5707963267899998,1,-1,225,7.943238277110001,20135368.6124,466.0
934,cut_first,0.0,1,-1,902,9.078538855549999,21784547.503000002,467.0
935,cut_second,-1.5707963267899998,1,-1,902,9.58848320776,21784547.503000002,467.0
936,cut_first,0.0,1,-1,603,16.1723971821,36820516.3299,468.0
937,cut_second,-1.5707963267899998,1,-1,603,15.5247340666,36820516.3299,468.0
938,cut_first,0.0,1,-1,762,4.21935546358,9708663.87426,469.0
939,cut_second,-1.5707963267899998,1,-1,762,4.57417707501,9708663.87426,469.0
940,cut_first,0.0,1,-1,239,4.54724751007,11030200.156,470.0
941,cut_second,-1.5707963267899998,1,-1,239,4.124590785990001,11030200.156,470.0
942,cut_first,0.0,1,-1,536,5.88072134765,17642235.2675,471.0
943,cut_second,-1.5707963267899998,1,-1,536,6.92012705763,17642235.2675,471.0
944,cut_first,0.0,1,-1,984,9.26966126745,22567429.2103,472.0
945,cut_second,-1.5707963267899998,1,-1,984,8.870606563339999,22567429.2103,472.0
946,cut_first,0.0,1,-1,869,9.15596643128,14402246.0092,473.0
947,cut_second,-1.5707963267899998,1,-1,869,8.25008370422,14402246.0092,473.0
948,cut_first,0.0,1,-1,122,7.71897914243,21618896.9563,474.0
949,cut_second,-1.5707963267899998,1,-1,122,8.26328568241,21618896.9563,474.0
950,cut_first,0.0,1,-1,88,4.45280675254,18410154.1326,475.0
951,cut_second,-1.5707963267899998,1,-1,88,4.98298101391,18410154.1326,475.0
952,cut_first,0.0,1,-1,724,8.32636521705,20393615.7055,476.0
953,cut_second,-1.5707963267899998,1,-1,724,7.9643714260600005,20393615.7055,476.0
954,cut_first,0.0,1,-1,129,-0.0853111073203,3668326.6034800005,477.0
955,cut_second,-1.5707963267899998,1,-1,129,-0.7027256987199999,3668326.6034800005,477.0
956,cut_first,0.0,1,-1,391,8.07114164386,29105144.5357,478.0
957,cut_second,-1.5707963267899998,1,-1,391,7.91870862724,29105144.5357,478.0
958,cut_first,0.0,1,-1,887,4.42430961588,3862064.30015,479.0
959,cut_second,-1.5707963267899998,1,-1,887,1.9083117641999998,3862064.30015,479.0
960,cut_first,0.0,1,-1,934,6.54533490998,23845703.2042,480.0
961,cut_second,-1.5707963267899998,1,-1,934,6.317655588099999,23845703.2042,480.0
962,cut_first,0.0,1,-1,430,7.55024094771,21530150.7436,481.0
963,cut_second,-1.5707963267899998,1,-1,430,7.34069096869,21530150.7436,481.0
964,cut_first,0.0,1,-1,499,8.4056961494,18638617.0561,482.0
965,cut_second,-1.5707963267899998,1,-1,499,7.723583075569999,18638617.0561,482.0
966,cut_first,0.0,1,-1,424,6.7576690955,16252407.8067,483.0
967,cut_second,-1.5707963267899998,1,-1,424,7.11246398753,16252407.8067,483.0
968,cut_first,0.0,1,-1,177,12.9653882572,30204876.4959,484.0
969,cut_second,-1.5707963267899998,1,-1,177,12.5709243713,30204876.4959,484.0
970,cut_first,0.0,1,-1,542,8.18117107584,19339587.6208,485.0
971,cut_second,-1.5707963267899998,1,-1,542,9.05504294078,19339587.6208,485.0
972,cut_first,0.0,1,-1,978,3.7427037497099995,15348094.6485,486.0
973,cut_second,-1.5707963267899998,1,-1,978,6.099681862660001,15348094.6485,486.0
974,cut_first,0.0,1,-1,820,5.4752698331,18219171.2048,487.0
975,cut_second,-1.5707963267899998,1,-1,820,6.082224239129999,18219171.2048,487.0
976,cut_first,0.0,1,-1,100,-3.18133685925,2641024.16357,488.0
977,cut_second,-1.5707963267899998,1,-1,100,-2.5788297736700003,2641024.16357,488.0
978,cut_first,0.0,1,-1,516,9.535017771,22571618.5696,489.0
979,cut_second,-1.5707963267899998,1,-1,516,9.86584118613,22571618.5696,489.0
980,cut_first,0.0,1,-1,174,9.920935297889999,25560749.6107,490.0
981,cut_second,-1.5707963267899998,1,-1,174,8.21050759783,25560749.6107,490.0
982,cut_first,0.0,1,-1,1,12.3013279171,31298444.0858,491.0
983,cut_second,-1.5707963267899998,1,-1,1,13.2873339337,31298444.0858,491.0
984,cut_first,0.0,1,-1,324,4.34143889666,17695536.965,492.0
985,cut_second,-1.5707963267899998,1,-1,324,4.41436967676,17695536.965,492.0
986,cut_first,0.0,1,-1,96,4.490139957699999,18095590.8516,493.0
987,cut_second,-1.5707963267899998,1,-1,96,3.0570600797900003,18095590.8516,493.0
988,cut_first,0.0,1,-1,473,5.4646686958399995,18164727.1506,494.0
989,cut_second,-1.5707963267899998,1,-1,473,6.09621579219,18164727.1506,494.0
990,cut_first,0.0,1,-1,364,5.436947880090001,9966736.01597,495.0
991,cut_second,-1.5707963267899998,1,-1,364,4.125388115969999,9966736.01597,495.0
992,cut_first,0.0,1,-1,784,11.801236778599998,25651119.031999998,496.0
993,cut_second,-1.5707963267899998,1,-1,784,11.799278297899999,25651119.031999998,496.0
994,cut_first,0.0,1,-1,508,6.16378487564,23682180.0712,497.0
995,cut_second,-1.5707963267899998,1,-1,508,8.455045203360001,23682180.0712,497.0
996,cut_first,0.0,1,-1,103,1.90855727033,6891823.9546,498.0
997,cut_second,-1.5707963267899998,1,-1,103,1.20995442777,6891823.9546,498.0
998,cut_first,0.0,1,-1,723,8.88719720661,17086329.8186,499.0
999,cut_second,-1.5707963267899998,1,-1,723,8.37195139956,17086329.8186,499.0
1000,cut_first,0.0,1,-1,672,8.799021480630001,22039041.3046,500.0
1001,cut_second,-1.5707963267899998,1,-1,672,9.85410558001,22039041.3046,500.0
1002,cut_first,0.0,1,-1,306,5.02484086177,16488672.4531,501.0
1003,cut_second,-1.5707963267899998,1,-1,306,5.57614809324,16488672.4531,501.0
1004,cut_first,0.0,1,-1,283,-0.46806455217,3282822.1087599997,502.0
1005,cut_second,-1.5707963267899998,1,-1,283,0.543128597579,3282822.1087599997,502.0
1006,cut_first,0.0,1,-1,540,9.40804348526,17898480.7044,503.0
1007,cut_second,-1.5707963267899998,1,-1,540,6.83071829543,17898480.7044,503.0
1008,cut_first,0.0,1,-1,189,-1.4789655600799998,1511579.17956,504.0
1009,cut_second,-1.5707963267899998,1,-1,189,-0.7434104034260001,1511579.17956,504.0
1010,cut_first,0.0,1,-1,481,5.40183722102,10411987.7542,505.0
1011,cut_second,-1.5707963267899998,1,-1,481,5.92348103402,10411987.7542,505.0
1012,cut_first,0.0,1,-1,842,8.57409539915,29599881.1368,506.0
1013,cut_second,-1.5707963267899998,1,-1,842,11.2762296554,29599881.1368,506.0
1014,cut_first,0.0,1,-1,214,3.8865334459699996,16313697.9238,507.0
1015,cut_second,-1.5707963267899998,1,-1,214,4.40660117515,16313697.9238,507.0
1016,cut_first,0.0,1,-1,823,8.84999150732,18588981.4448,508.0
1017,cut_second,-1.5707963267899998,1,-1,823,8.84501633883,18588981.4448,508.0
1018,cut_first,0.0,1,-1,428,6.72324094617,19195953.3585,509.0
1019,cut_second,-1.5707963267899998,1,-1,428,5.4093037301499995,19195953.3585,509.0
1020,cut_first,0.0,1,-1,712,3.65651439124,11364389.6591,510.0
1021,cut_second,-1.5707963267899998,1,-1,712,2.28931919087,11364389.6591,510.0
1022,cut_first,0.0,1,-1,852,7.89473641377,19911593.2927,511.0
1023,cut_second,-1.5707963267899998,1,-1,852,6.88433518911,19911593.2927,511.0
1024,cut_first,0.0,1,-1,108,4.40357484436,8780517.23732,512.0
1025,cut_second,-1.5707963267899998,1,-1,108,3.26940349189,8780517.23732,512.0
1026,cut_first,0.0,1,-1,77,3.3171121846499996,19408634.0733,513.0
1027,cut_second,-1.5707963267899998,1,-1,77,4.57698116536,19408634.0733,513.0
1028,cut_first,0.0,1,-1,404,4.25351415807,7457372.88188,514.0
1029,cut_second,-1.5707963267899998,1,-1,404,7.037809610439999,7457372.88188,514.0
1030,cut_first,0.0,1,-1,291,8.243784029530001,19965697.4907,515.0
1031,cut_second,-1.5707963267899998,1,-1,291,6.1680585290900005,19965697.4907,515.0
1032,cut_first,0.0,1,-1,637,13.742625240799999,36191661.9326,516.0
1033,cut_second,-1.5707963267899998,1,-1,637,13.6671831944,36191661.9326,516.0
1034,cut_first,0.0,1,-1,678,15.884538483399998,40658967.1358,517.0
1035,cut_second,-1.5707963267899998,1,-1,678,16.196662906500002,40658967.1358,517.0
1036,cut_first,0.0,1,-1,49,1.638872954,8642461.92209,518.0
1037,cut_second,-1.5707963267899998,1,-1,49,0.411647428045,8642461.92209,518.0
1038,cut_first,0.0,1,-1,696,6.451913063659999,20535981.8743,519.0
1039,cut_second,-1.5707963267899998,1,-1,696,6.17399137281,20535981.8743,519.0
1040,cut_first,0.0,1,-1,328,6.0616672856900005,10656614.7339,520.0
1041,cut_second,-1.5707963267899998,1,-1,328,5.58668567184,10656614.7339,520.0
1042,cut_first,0.0,1,-1,671,2.13709221218,11813953.7888,521.0
1043,cut_second,-1.5707963267899998,1,-1,671,1.900659506,11813953.7888,521.0
1044,cut_first,0.0,1,-1,918,4.59363421706,20603658.4859,522.0
1045,cut_second,-1.5707963267899998,1,-1,918,6.64140413299,20603658.4859,522.0
1046,cut_first,0.0,1,-1,839,15.055860329000001,26931643.8237,523.0
1047,cut_second,-1.5707963267899998,1,-1,839,12.0879334124,26931643.8237,523.0
1048,cut_first,0.0,1,-1,949,7.085532141910001,14305538.037999999,524.0
1049,cut_second,-1.5707963267899998,1,-1,949,8.24985596952,14305538.037999999,524.0
1050,cut_first,0.0,1,-1,960,4.11837323014,13007453.6817,525.0
1051,cut_second,-1.5707963267899998,1,-1,960,4.14357834449,13007453.6817,525.0
1052,cut_first,0.0,1,-1,692,6.73248787539,17862682.9756,526.0
